document_id,document_name,version,pointer,num_responses,%failed,%giveup,%trigger_goto,%failed1,failed1_response,%failed2,failed2_response,%failed3,failed3_response,course
11070,Multivariable Expressions I,23,body28ColumnConnection,3105,68,0,0,6.0,"""[[0,7],[1,5],[2,3]]""",5.0,"""[[0,8],[1,5],[2,6]]""",5.0,"""[[0,8],[1,5],[2,4]]""",Algebra A
11070,Multivariable Expressions I,23,body29MultiAnswerProblem,1785,39,0,61,11.0,[4],9.0,[3],7.0,[2],Algebra A
11070,Multivariable Expressions I,23,body30MultiAnswerProblem,3399,62,0,38,19.0,[3],17.0,[4],16.0,[1],Algebra A
11070,Multivariable Expressions I,23,body32ColumnConnection,1026,0,0,0,0.0,,0.0,,0.0,,Algebra A
11070,Multivariable Expressions I,23,body3MultiAnswerProblem,2145,100,0,0,50.0,[0],32.0,[2],18.0,[1],Algebra A
11070,Multivariable Expressions I,23,body5ShortAnswerProblem,4494,34,9,0,10.0,"""37""",2.0,"""21""",2.0,"""-23""",Algebra A
11070,Multivariable Expressions I,23,body6ShortAnswerProblem,4719,38,15,0,6.0,"""140/9""",2.0,"""27""",2.0,"""9""",Algebra A
11070,Multivariable Expressions I,23,body7ShortAnswerProblem,2646,31,0,69,6.0,"""5184""",2.0,"""144""",2.0,"""36""",Algebra A
11070,Multivariable Expressions I,23,body9ShortAnswerProblem,1320,43,29,0,6.0,"""5184""",3.0,"""0""",3.0,"""81*64""",Algebra A
11071,Treasure Hunt,33,body13MathjaxBlank,45,87,0,0,13.0,"[""$\\times$"",""$\\div$""]",7.0,"[""$+$"",""$-$""]",7.0,"[""$\\times$"",""$-$""]",Algebra A
11071,Treasure Hunt,33,body13MathjaxBlankhints1trigger1ShortAnswerProblem,6,0,0,0,0.0,,0.0,,0.0,,Algebra A
11071,Treasure Hunt,33,body18MultiAnswerProblem,6,0,0,100,0.0,,0.0,,0.0,,Algebra A
11071,Treasure Hunt,33,body19ShortAnswerProblem,9,33,0,0,33.0,"""rs/s^2""",0.0,,0.0,,Algebra A
11071,Treasure Hunt,33,body20MultiAnswerProblem,6,0,0,0,0.0,,0.0,,0.0,,Algebra A
11071,Treasure Hunt,33,body25DragDropMathjax,9,33,0,0,33.0,"[""0: 2"",""1: 3"",""2: 7"",""3: 5"",""4: 1"",""5: 0"",""6: 4"",""7: 6"",""8: 8""]",0.0,,0.0,,Algebra A
11071,Treasure Hunt,33,body26DragDropMathjax,6,50,0,0,50.0,"[""0: 0"",""1: 6"",""2: 3"",""3: 7"",""4: 1"",""5: 2"",""6: 4"",""7: 5""]",0.0,,0.0,,Algebra A
11071,Treasure Hunt,33,body29DragDropMathjax,3,0,0,0,0.0,,0.0,,0.0,,Algebra A
11071,Treasure Hunt,33,body30DragDropMathjax,3,0,0,0,0.0,,0.0,,0.0,,Algebra A
11071,Treasure Hunt,33,body31DragDropMathjax,3,0,0,0,0.0,,0.0,,0.0,,Algebra A
11071,Treasure Hunt,33,body32DragDropMathjax,3,0,0,0,0.0,,0.0,,0.0,,Algebra A
11071,Treasure Hunt,33,body3MathjaxBlank,12,0,0,0,0.0,,0.0,,0.0,,Algebra A
11071,Treasure Hunt,33,body5MathjaxBlank,3,0,100,0,0.0,,0.0,,0.0,,Algebra A
11071,Treasure Hunt,33,body6MathjaxBlank,3,0,100,0,0.0,,0.0,,0.0,,Algebra A
11071,Treasure Hunt,33,body8MathjaxBlank,3,0,100,0,0.0,,0.0,,0.0,,Algebra A
11075,Substitution,13,body0body2MultiAnswerProblem,1530,100,0,0,64.0,[2],20.0,[0],16.0,[1],Algebra A
11075,Substitution,13,body11ShortAnswerProblem,2643,47,0,0,4.0,"""-1,-10""",3.0,"""(-1,-2.8)""",2.0,"""-1""",Algebra A
11075,Substitution,13,body13ShortAnswerProblem,1308,39,42,2,5.0,"""-1""",2.0,"""5y+2y-8""",2.0,"""7y-8""",Algebra A
11075,Substitution,13,body14body1ShortAnswerProblem,996,34,28,0,9.0,"""1""",2.0,"""0""",2.0,"""-23/7""",Algebra A
11075,Substitution,13,body15body2ShortAnswerProblem,1095,38,24,0,8.0,"""(-1,-2)""",2.0,""".""",2.0,"""8""",Algebra A
11075,Substitution,13,body17ShortAnswerProblem,1995,53,0,0,2.0,"""(-21,-2)""",2.0,"""628,-79""",2.0,"""(-21,2)""",Algebra A
11075,Substitution,13,body19ShortAnswerProblem,1611,43,28,0,10.0,"""(2,-2)""",5.0,"""2""",3.0,"""8b-5""",Algebra A
11075,Substitution,13,body1MultiAnswerProblem,3618,37,2,0,9.0,"[0,1,2]",7.0,"[0,2,3]",4.0,"[0,2]",Algebra A
11075,Substitution,13,body20body2ShortAnswerProblem,2088,48,36,0,4.0,"""2""",2.0,"""1""",2.0,"""-8-5-7=80""",Algebra A
11075,Substitution,13,body22body3MultiAnswerProblem,1467,100,0,0,75.0,[0],25.0,[1],0.0,,Algebra A
11075,Substitution,13,body23ShortAnswerProblem,1989,66,0,34,1.0,"""1.5, 0.3""",1.0,"""3/2, 3/10""",1.0,"""17/10,1/10""",Algebra A
11075,Substitution,13,body24body1ShortAnswerProblem,1956,47,29,0,4.0,"""-9+5p""",2.0,"""5q=-9+5p""",2.0,"""5q=5p-9""",Algebra A
11075,Substitution,13,body25body1ShortAnswerProblem,3054,65,26,0,5.0,"""7p-5(p-9/5)=12""",4.0,"""7p-5p-9=12""",4.0,"""2p-9=12""",Algebra A
11075,Substitution,13,body26body1ShortAnswerProblem,1224,27,15,0,6.0,"""2/3""",2.0,"""1""",2.0,"""3""",Algebra A
11075,Substitution,13,body27body2ShortAnswerProblem,1965,50,26,0,1.0,"""0""",1.0,"""1""",1.0,"""3/2,3/10""",Algebra A
11075,Substitution,13,body3MultiAnswerProblem,2532,24,0,0,11.0,[2],8.0,[3],5.0,[0],Algebra A
11075,Substitution,13,body5ShortAnswerProblem,3891,54,0,0,7.0,"""-14/5""",2.0,"""-1, 14/5""",2.0,"""(-1,2)""",Algebra A
11075,Substitution,13,body7ShortAnswerProblem,939,27,41,0,2.0,"""5y-1=15""",2.0,"""-5/14""",2.0,"""5y-1""",Algebra A
11075,Substitution,13,body8body1ShortAnswerProblem,1218,40,41,0,5.0,"""3""",3.0,"""-5/14""",3.0,"""14/5""",Algebra A
11075,Substitution,13,body9body2ShortAnswerProblem,888,28,32,0,2.0,"""-1 14/5""",2.0,"""-114/5""",2.0,"""-16""",Algebra A
11092,Multivariable Expressions II,23,body0body3MultiAnswerProblem,7389,100,0,0,48.0,[2],26.0,[0],25.0,[1],Algebra A
11092,Multivariable Expressions II,23,body10MathjaxBlank,240,20,23,1,6.0,"[""2b"",""8a"",""5ab""]",4.0,"[""2b"",""4c"",""5ab""]",4.0,"[""2b"",""2a"",""5ab""]",Algebra A
11092,Multivariable Expressions II,23,body11MathjaxBlank,216,13,31,1,6.0,"[""4ac"",""2b"",""5ab""]",1.0,"[""8ab"",""4c"",""5ab""]",1.0,"[""9a"",""4c"",""7b""]",Algebra A
11092,Multivariable Expressions II,23,body13ShortAnswerProblem,3102,44,0,56,4.0,"""3a^3b^2(4a+10b)""",3.0,"""6a^2b^2(2a^2+5ab)""",1.0,"""3a^3*b^2(4a+10b)""",Algebra A
11092,Multivariable Expressions II,23,body15body1MathjaxBlank,864,19,34,0,8.0,"[""3""]",4.0,"[""42""]",1.0,"[""12""]",Algebra A
11092,Multivariable Expressions II,23,body17MathjaxBlank,1530,55,20,0,14.0,"[""3""]",6.0,"[""2""]",4.0,"[""1""]",Algebra A
11092,Multivariable Expressions II,23,body19MathjaxBlank,819,25,19,1,8.0,"[""b^3""]",8.0,"[""^2""]",4.0,"[""2""]",Algebra A
11092,Multivariable Expressions II,23,body21MathjaxBlank,921,24,36,0,6.0,"[""a"",""b""]",3.0,"[""12a"",""30b""]",2.0,"[""2a"",""5ab""]",Algebra A
11092,Multivariable Expressions II,23,body23MathjaxBlank,3117,46,0,54,9.0,"[""x^2(3x+4y^2)"",""2y(3x+4y^2)""]",2.0,"[""x^2(3x + 4y^2)"",""2y(3x + 4y^2)""]",2.0,"[""X^4"",""8y^2+""]",Algebra A
11092,Multivariable Expressions II,23,body25body0ShortAnswerProblem,1254,40,38,0,2.0,"""x""",2.0,"""1""",1.0,"""0""",Algebra A
11092,Multivariable Expressions II,23,body26ShortAnswerProblem,1194,35,31,0,4.0,"""y(6x+8y^2)""",3.0,"""2y(3x+4y^2""",2.0,"""2y(3x+8y^2)""",Algebra A
11092,Multivariable Expressions II,23,body27MathjaxBlank,996,30,26,0,13.0,"[""x^2(3x+4y^2)"",""2y(3x+4y^2)""]",5.0,"[""1"",""0""]",1.0,"[""1"",""1""]",Algebra A
11092,Multivariable Expressions II,23,body29MathjaxBlank,3285,51,0,49,4.0,"[""r+1"",""2s+r^2""]",3.0,"[""1"",""2sr""]",3.0,"[""r"",""1""]",Algebra A
11092,Multivariable Expressions II,23,body2MultiAnswerProblem,3066,23,1,0,6.0,"[0,1,2,3,4]",4.0,"[0,1,3,4]",3.0,[0],Algebra A
11092,Multivariable Expressions II,23,body31body1MathjaxBlank,921,32,38,0,5.0,"[""r"",""1""]",3.0,"[""r^3"",""1r^""]",2.0,"[""r^2"",""2s""]",Algebra A
11092,Multivariable Expressions II,23,body32MathjaxBlank,828,29,38,0,7.0,"[""2r^3s""]",5.0,"[""2sr^3""]",3.0,"[""r""]",Algebra A
11092,Multivariable Expressions II,23,body34MathjaxBlank,3198,66,0,34,7.0,"[""p^3q+2p^2q-4pq^3"",""p^3q^4""]",3.0,"[""p^2+p-4q^2"",""p^2q^3""]",2.0,"[""p^2+2-4q^2"",""p^2q^3""]",Algebra A
11092,Multivariable Expressions II,23,body36body1MultiAnswerProblem,3966,100,0,0,52.0,[0],25.0,[1],23.0,[2],Algebra A
11092,Multivariable Expressions II,23,body38MathjaxBlank,2451,62,0,38,9.0,"[""3y^2"",""2x^4""]",7.0,"[""1"",""1""]",3.0,"[""6y^4"",""4x^8""]",Algebra A
11092,Multivariable Expressions II,23,body3MathjaxBlank,2565,11,2,3,3.0,"[""4"",""5"",""6""]",1.0,"[""4"",""5c"",""6d""]",1.0,"[""4b"",""5b"",""6b""]",Algebra A
11092,Multivariable Expressions II,23,body40body1MultiAnswerProblem,1893,43,0,0,28.0,[0],14.0,[2],0.0,,Algebra A
11092,Multivariable Expressions II,23,body5MathjaxBlank,2247,8,7,2,1.0,"[""4b"",""5a"",""6d""]",1.0,"[""4b"",""25a"",""30d""]",1.0,"[""5ab"",""5ac"",""6d""]",Algebra A
11092,Multivariable Expressions II,23,body7ShortAnswerProblem,3159,32,0,68,3.0,"""2c(2b+4a+5ab""",2.0,"""2c.2b+4a+tab""",1.0,"""2c(2b+4c+5ab)""",Algebra A
11092,Multivariable Expressions II,23,body9MultiAnswerProblem,282,27,0,2,13.0,[0],7.0,[1],6.0,[3],Algebra A
11093,Multivariable Equations,28,body0body1MultiAnswerProblem,1914,100,0,0,43.0,[1],39.0,[0],18.0,[2],Algebra A
11093,Multivariable Equations,28,body10MathjaxBlank,3258,24,14,0,2.0,"[""21-2y""]",1.0,"[""23y""]",1.0,"[""x=21+2y""]",Algebra A
11093,Multivariable Equations,28,body14MathjaxBlank,2355,9,9,0,3.0,"[""51""]",1.0,"[""12""]",1.0,"[""61""]",Algebra A
11093,Multivariable Equations,28,body17ColumnConnection,2070,7,2,91,5.0,"""[[0,5],[1,4],[2,3]]""",1.0,"""[[0,4],[1,5],[2,3]]""",0.0,"""[[0,5],[1,3],[2,4]]""",Algebra A
11093,Multivariable Equations,28,body18ColumnConnection,30,0,0,0,0.0,,0.0,,0.0,,Algebra A
11093,Multivariable Equations,28,body20MathjaxBlank,2991,24,5,1,3.0,"[""3b+14""]",2.0,"[""(21b+14)/7""]",2.0,"[""a=3b+2""]",Algebra A
11093,Multivariable Equations,28,body23MathjaxBlank,4458,47,10,0,6.0,"[""a-2/3""]",3.0,"[""a/3-2""]",2.0,"[""a-2""]",Algebra A
11093,Multivariable Equations,28,body26MathjaxBlank,2586,86,0,14,15.0,"[""(4pq+2)/3""]",6.0,"[""-2/q""]",4.0,"[""-2/(4q-3)""]",Algebra A
11093,Multivariable Equations,28,body27body1ShortAnswerProblem,111,27,0,73,11.0,"""2/17""",3.0,"""1/2""",3.0,"""20/13""",Algebra A
11093,Multivariable Equations,28,body28body2MultiAnswerProblem,696,27,0,73,16.0,[0],11.0,[2],0.0,,Algebra A
11093,Multivariable Equations,28,body29MathjaxBlank,3555,47,26,0,4.0,"[""-2/q""]",3.0,"[""2/3-4q""]",2.0,"[""2/q""]",Algebra A
11093,Multivariable Equations,28,body33body1MultiAnswerProblem,8520,100,0,0,28.0,[4],18.0,[2],18.0,[3],Algebra A
11093,Multivariable Equations,28,body35MathjaxBlank,3657,43,19,0,1.0,"[""(2d-v)/t""]",1.0,"[""2dt-v""]",1.0,"[""2d-v""]",Algebra A
11093,Multivariable Equations,28,body38ShortAnswerProblem,2649,29,11,0,4.0,"""29999""",3.0,"""14""",2.0,"""29,999""",Algebra A
11093,Multivariable Equations,28,body3MathjaxBlank,2787,21,6,1,5.0,"[""1""]",3.0,"[""4.""]",2.0,"[""-1""]",Algebra A
11093,Multivariable Equations,28,body6MathjaxBlank,2118,8,3,1,1.0,"[""27""]",1.0,"[""28""]",1.0,"[""41""]",Algebra A
11093,Multivariable Equations,28,body8body1MultiAnswerProblem,1866,100,0,0,40.0,[2],35.0,[0],25.0,[1],Algebra A
11110,Elimination,27,body10ShortAnswerProblem,675,40,0,0,8.0,"""a=6""",7.0,"""5a=30""",6.0,"""10""",Algebra A
11110,Elimination,27,body12ShortAnswerProblem,111,46,38,0,11.0,"""6""",5.0,"""-a=10""",3.0,"""a = 4b""",Algebra A
11110,Elimination,27,body13body2ShortAnswerProblem,48,19,25,0,6.0,"""69""",6.0,"""123""",6.0,"""345""",Algebra A
11110,Elimination,27,body14ShortAnswerProblem,396,41,0,0,4.0,"""3.625, -1.5""",2.0,"""(0,2)""",2.0,"""2""",Algebra A
11110,Elimination,27,body16MultiAnswerProblem,246,33,0,0,23.0,[2],10.0,[1],0.0,,Algebra A
11110,Elimination,27,body17body2ShortAnswerProblem,324,50,19,4,10.0,"""2""",6.0,"""x+y""",6.0,"""x+y=24""",Algebra A
11110,Elimination,27,body18body2ShortAnswerProblem,204,32,10,0,4.0,"""45""",4.0,"""1""",3.0,"""(2,1)""",Algebra A
11110,Elimination,27,body19body1ShortAnswerProblem,324,54,0,0,4.0,"""(25/3,40/9)""",3.0,"""11, 18/5""",3.0,"""-3/5, 18/5""",Algebra A
11110,Elimination,27,body1body2MultiAnswerProblem,351,4,0,0,3.0,[2],2.0,[0],0.0,,Algebra A
11110,Elimination,27,body21body1MathjaxBlank,384,48,23,0,14.0,"[""2"",""4""]",11.0,"[""4"",""6""]",5.0,"[""4"",""4""]",Algebra A
11110,Elimination,27,body21body4MathjaxBlank,270,27,31,0,7.0,"[""-8"",""6""]",4.0,"[""8"",""-6""]",3.0,"[""8"",""16""]",Algebra A
11110,Elimination,27,body22body1ShortAnswerProblem,450,53,25,0,3.0,"""1, -2""",3.0,"""1,-1""",3.0,"""1,0""",Algebra A
11110,Elimination,27,body3MultiAnswerProblem,348,2,0,98,2.0,[2],0.0,,0.0,,Algebra A
11110,Elimination,27,body4body1MultiAnswerProblem,330,22,0,78,17.0,[1],5.0,[0],0.0,,Algebra A
11110,Elimination,27,body5body1MultiAnswerProblem,171,18,0,82,9.0,[0],9.0,[1],0.0,,Algebra A
11110,Elimination,27,body8ShortAnswerProblem,603,33,12,0,2.0,"""7p-50+5q-5q = 12-9""",2.0,"""7p-5q+-5p+5q=12+-9""",2.0,"""p=3/2""",Algebra A
11181,Systems of Equations and Word Problems,21,body0MultiAnswerProblem,7311,57,0,1,20.0,[1],19.0,[2],19.0,[0],Algebra A
11181,Systems of Equations and Word Problems,21,body10MultiAnswerProblem,3081,26,0,0,17.0,[0],6.0,[1],3.0,[3],Algebra A
11181,Systems of Equations and Word Problems,21,body11MultiAnswerProblem,3048,25,0,2,13.0,[2],12.0,[0],0.0,[1],Algebra A
11181,Systems of Equations and Word Problems,21,body12ShortAnswerProblem,3183,30,18,0,2.0,"""37/2""",1.0,"""m=s+5""",1.0,"""37/(m+s)""",Algebra A
11181,Systems of Equations and Word Problems,21,body13ShortAnswerProblem,3729,37,18,0,3.0,"""m+5=s""",2.0,"""2s+5=37""",1.0,"""m+5+s=37""",Algebra A
11181,Systems of Equations and Word Problems,21,body14MultiAnswerProblem,2742,19,0,2,19.0,[1],0.0,,0.0,,Algebra A
11181,Systems of Equations and Word Problems,21,body15MathjaxBlank,2583,19,12,0,5.0,"[""16"",""11""]",3.0,"[""16"",""21""]",2.0,"[""11"",""16""]",Algebra A
11181,Systems of Equations and Word Problems,21,body18DragDropMathjax,2292,15,3,1,5.0,"[""0: 2"",""1: 3"",""2: 1"",""3: 0""]",4.0,"[""0: 1"",""1: 2"",""2: 3"",""3: 0""]",1.0,"[""0: 1"",""1: 3"",""2: 2"",""3: 0""]",Algebra A
11181,Systems of Equations and Word Problems,21,body1MultiAnswerProblem,1743,100,0,0,75.0,[0],25.0,[1],0.0,,Algebra A
11181,Systems of Equations and Word Problems,21,body20MultiAnswerProblem,2424,19,0,1,10.0,[2],9.0,[0],0.0,,Algebra A
11181,Systems of Equations and Word Problems,21,body26MultiAnswerProblem,2169,13,0,1,11.0,[1],2.0,[0],0.0,,Algebra A
11181,Systems of Equations and Word Problems,21,body28MultiAnswerProblem,2631,20,0,1,18.0,[2],2.0,[0],0.0,[1],Algebra A
11181,Systems of Equations and Word Problems,21,body29MultiAnswerProblem,2124,15,0,1,6.0,[1],5.0,[2],4.0,[3],Algebra A
11181,Systems of Equations and Word Problems,21,body30ShortAnswerProblem,2379,17,8,0,2.0,"""p+e=106""",1.0,"""6p+5e=106g""",1.0,"""6p=5e=106""",Algebra A
11181,Systems of Equations and Word Problems,21,body31ShortAnswerProblem,2109,12,8,0,1.0,"""2p+7e""",1.0,"""2p+7e+78""",1.0,"""0""",Algebra A
11181,Systems of Equations and Word Problems,21,body32MathjaxBlank,930,0,0,87,0.0,,0.0,,0.0,,Algebra A
11181,Systems of Equations and Word Problems,21,body33MultiAnswerProblem,1290,20,0,1,20.0,[0],0.0,,0.0,,Algebra A
11181,Systems of Equations and Word Problems,21,body34ShortAnswerProblem,1383,28,23,0,5.0,"""2""",3.0,"""1/2""",2.0,"""0""",Algebra A
11181,Systems of Equations and Word Problems,21,body36MultiAnswerProblem,1317,23,0,0,16.0,[0],6.0,[2],0.0,,Algebra A
11181,Systems of Equations and Word Problems,21,body37ShortAnswerProblem,1137,17,11,0,2.0,"""0""",2.0,"""128/16""",1.0,"""7""",Algebra A
11181,Systems of Equations and Word Problems,21,body38ShortAnswerProblem,1419,29,10,0,3.0,"""9""",3.0,"""6""",2.0,"""1""",Algebra A
11181,Systems of Equations and Word Problems,21,body3ShortAnswerProblem,6576,48,16,0,7.0,"""newdoor""",5.0,"""NEWDOOR""",2.0,"""Newdoor""",Algebra A
11181,Systems of Equations and Word Problems,21,body43MathjaxBlank,1278,30,0,70,4.0,"[""26"",""52""]",2.0,"[""a"",""c""]",2.0,"[""24"",""30""]",Algebra A
11181,Systems of Equations and Word Problems,21,body44MultiAnswerProblem,948,10,0,1,8.0,[1],3.0,[0],0.0,,Algebra A
11181,Systems of Equations and Word Problems,21,body46MultiAnswerProblem,825,3,0,1,3.0,[0],0.0,,0.0,,Algebra A
11181,Systems of Equations and Word Problems,21,body47MultiAnswerProblem,978,16,0,1,6.0,[0],5.0,[2],5.0,[3],Algebra A
11181,Systems of Equations and Word Problems,21,body48ShortAnswerProblem,1197,26,24,0,1.0,"""2a+(1/2)c = 54""",1.0,"""54""",1.0,"""2a+0.5c=54""",Algebra A
11181,Systems of Equations and Word Problems,21,body49ShortAnswerProblem,1833,44,25,0,7.0,"""a+c=78""",1.0,"""2a+50c=78""",1.0,"""idk""",Algebra A
11181,Systems of Equations and Word Problems,21,body50MathjaxBlank,519,42,0,1,6.0,"[""8"",""46""]",2.0,"[""6"",""48""]",2.0,"[""42"",""12""]",Algebra A
11181,Systems of Equations and Word Problems,21,body52MathjaxBlank,972,6,38,1,1.0,"[""-34"",""88""]",1.0,"[""42"",""12""]",1.0,"[""35"",""19""]",Algebra A
11181,Systems of Equations and Word Problems,21,body55ShortAnswerProblem,2073,47,0,53,14.0,"""10""",11.0,"""0.05""",3.0,"""0.5""",Algebra A
11181,Systems of Equations and Word Problems,21,body56ShortAnswerProblem,363,40,0,60,11.0,"""0.05""",6.0,"""10""",2.0,"""0.5""",Algebra A
11181,Systems of Equations and Word Problems,21,body58ShortAnswerProblem,1050,50,25,0,13.0,"""x+y=1.10""",5.0,"""x+y=1.1""",2.0,"""0""",Algebra A
11181,Systems of Equations and Word Problems,21,body59ShortAnswerProblem,981,50,27,0,4.0,"""x=y+1""",2.0,"""x+60=y""",2.0,"""x=y+60""",Algebra A
11181,Systems of Equations and Word Problems,21,body60ShortAnswerProblem,915,48,29,0,13.0,"""10""",5.0,"""105""",4.0,"""0""",Algebra A
11181,Systems of Equations and Word Problems,21,body61MultiAnswerProblem,1644,17,0,0,17.0,[0],0.0,,0.0,,Algebra A
11181,Systems of Equations and Word Problems,21,body8MultiAnswerProblem,3828,32,0,1,17.0,[2],14.0,[0],0.0,,Algebra A
11208,Ratios,28,body0body1MultiAnswerProblem,1182,100,0,0,41.0,[1],37.0,[0],22.0,[2],Algebra A
11208,Ratios,28,body11ShortAnswerProblem,2664,55,0,0,23.0,"""60""",2.0,"""735""",2.0,"""150""",Algebra A
11208,Ratios,28,body13MathjaxBlank,1134,48,32,0,17.0,"[""2"",""7""]",12.0,"[""7"",""2""]",7.0,"[""2"",""9""]",Algebra A
11208,Ratios,28,body15ShortAnswerProblem,1074,48,28,0,6.0,"""60""",4.0,"""525""",2.0,"""7""",Algebra A
11208,Ratios,28,body17ShortAnswerProblem,1374,25,0,0,1.0,"""17""",1.0,"""624""",1.0,"""920""",Algebra A
11208,Ratios,28,body19MathjaxBlank,327,15,55,0,6.0,"[""37"",""8"",""3""]",3.0,"[""37x"",""8y"",""3z""]",3.0,"[""37n"",""8m"",""3m""]",Algebra A
11208,Ratios,28,body1MathjaxBlank,1524,10,4,2,6.0,"[""number of transistors the Supercomputer has"",""number of transistors I have""]",2.0,"[""number of transistors I have"",""number of transistors I have""]",1.0,"[""number of transistors I have"",""number of transistors the Supercomputer has""]",Algebra A
11208,Ratios,28,body20ShortAnswerProblem,708,45,33,2,3.0,"""11x""",3.0,"""6""",2.0,"""k""",Algebra A
11208,Ratios,28,body21ShortAnswerProblem,486,32,23,1,3.0,"""13""",2.0,"""9""",2.0,"""560""",Algebra A
11208,Ratios,28,body22MultiAnswerProblem,1101,100,0,0,58.0,[0],41.0,[1],0.0,,Algebra A
11208,Ratios,28,body23ShortAnswerProblem,1077,54,0,0,7.0,"""3:8""",5.0,"""3/8""",4.0,"""16:6""",Algebra A
11208,Ratios,28,body23ShortAnswerProblemhints0trigger1ShortAnswerProblem,1794,38,27,0,7.0,"""z:y""",2.0,"""6/7""",2.0,"""X/y""",Algebra A
11208,Ratios,28,body24ShortAnswerProblem,249,66,0,0,7.0,"""22/3""",7.0,"""6/7""",7.0,"""1""",Algebra A
11208,Ratios,28,body26DragDropMathjax,1311,32,19,1,10.0,"[""0: 0"",""1: 1"",""2: 2"",""3: 3""]",5.0,"[""0: 0"",""1: 2"",""2: 1"",""3: 3""]",5.0,"[""0: 1"",""1: 0"",""2: 3"",""3: 2""]",Algebra A
11208,Ratios,28,body27MathjaxBlank,1653,34,37,0,5.0,"[""44"",""90""]",3.0,"[""-44"",""90""]",2.0,"[""44"",""-90""]",Algebra A
11208,Ratios,28,body28ShortAnswerProblem,2397,48,17,0,20.0,"""3/8""",8.0,"""6/16""",4.0,"""16/6""",Algebra A
11208,Ratios,28,body2body6MultiAnswerProblem,1185,99,0,1,45.0,[0],30.0,[2],25.0,[1],Algebra A
11208,Ratios,28,body30ShortAnswerProblem,843,65,0,0,9.0,"""250""",9.0,"""125""",5.0,"""25""",Algebra A
11208,Ratios,28,body32ShortAnswerProblem,2091,46,29,0,5.0,"""a/b""",4.0,"""5a=3b""",2.0,"""5a/3b""",Algebra A
11208,Ratios,28,body33MathjaxBlank,843,3,28,0,1.0,"[""2"",""3""]",1.0,"[""5"",""3""]",0.0,"[""33"",""22""]",Algebra A
11208,Ratios,28,body34MathjaxBlank,1530,37,30,2,7.0,"[""3a"",""2b""]",5.0,"[""a"",""b""]",5.0,"[""3"",""2""]",Algebra A
11208,Ratios,28,body35ShortAnswerProblem,540,56,0,0,6.0,"""125""",4.0,"""100""",4.0,"""250""",Algebra A
11208,Ratios,28,body37ShortAnswerProblem,1224,40,35,0,3.0,"""(2a-50)/(3b+75)""",2.0,"""9""",1.0,"""0""",Algebra A
11208,Ratios,28,body38ShortAnswerProblem,396,48,0,0,5.0,"""125""",3.0,"""375""",3.0,"""250""",Algebra A
11208,Ratios,28,body38ShortAnswerProblemhints1trigger1MultiAnswerProblem,930,44,0,56,16.0,[3],15.0,[1],14.0,[0],Algebra A
11208,Ratios,28,body39ShortAnswerProblem,708,31,30,0,3.0,"""9""",3.0,"""0""",3.0,"""=625""",Algebra A
11208,Ratios,28,body3ShortAnswerProblem,1404,14,0,86,3.0,"""7""",2.0,"""21""",1.0,"""66""",Algebra A
11208,Ratios,28,body4MathjaxBlank,4458,53,19,0,10.0,"[""11"",""3"",""14""]",7.0,"[""77"",""21"",""98""]",7.0,"[""11x"",""3x"",""98""]",Algebra A
11208,Ratios,28,body5ShortAnswerProblem,1761,14,5,0,7.0,"""7""",1.0,"""3""",1.0,"""154""",Algebra A
11208,Ratios,28,body5ShortAnswerProblemtrigger0body2MultiAnswerProblem,1167,100,0,0,73.0,[1],26.0,[0],0.0,,Algebra A
11208,Ratios,28,body6ShortAnswerProblem,3594,48,10,0,6.0,"""3/11""",6.0,"""11/3""",5.0,"""77/98""",Algebra A
11208,Ratios,28,body6ShortAnswerProblemtrigger0body2MultiAnswerProblem,1158,100,0,0,60.0,[1],40.0,[0],0.0,,Algebra A
11208,Ratios,28,body7ShortAnswerProblem,5844,58,30,0,5.0,"""11t+3c=98""",4.0,"""t+c=98""",3.0,"""t+c=14""",Algebra A
11208,Ratios,28,body8ShortAnswerProblem,3129,37,33,0,6.0,"""11t+3c=98""",2.0,"""11t + 3c = 98""",2.0,"""t/c=98""",Algebra A
11209,Challenging Systems of Equations,21,body11ShortAnswerProblem,300,42,21,0,4.0,"""???""",4.0,"""5sqrt(d) = 5""",3.0,"""d square root +10 + 4""",Algebra A
11209,Challenging Systems of Equations,21,body12ShortAnswerProblem,342,49,23,0,6.0,"""5""",4.0,"""7""",4.0,"""6""",Algebra A
11209,Challenging Systems of Equations,21,body13ShortAnswerProblem,417,36,24,0,11.0,"""15""",4.0,"""7""",3.0,"""35""",Algebra A
11209,Challenging Systems of Equations,21,body16ShortAnswerProblem,276,48,35,17,9.0,"""9""",5.0,"""125""",4.0,"""345""",Algebra A
11209,Challenging Systems of Equations,21,body19MathjaxBlank,435,26,0,74,7.0,"[""2"",""5""]",3.0,"[""4"",""5""]",3.0,"[""4"",""4/5""]",Algebra A
11209,Challenging Systems of Equations,21,body22MultiAnswerProblem,786,47,0,1,22.0,[1],14.0,[0],11.0,[2],Algebra A
11209,Challenging Systems of Equations,21,body23ShortAnswerProblem,663,41,19,0,4.0,"""8""",4.0,"""x^2=8""",4.0,"""x^2y=16""",Algebra A
11209,Challenging Systems of Equations,21,body24ShortAnswerProblem,336,11,11,0,3.0,"""0""",3.0,"""9""",2.0,"""87""",Algebra A
